threshold,precision,recall,f1
0.73,0.9846708746618575,0.8899755501222494,0.934931506849315
0.74,0.9872321021431828,0.8822330888345559,0.9317839466322358
0.75,0.9902732746641963,0.8712306438467807,0.9269455885540863
0.76,0.9916162086632511,0.867563162184189,0.9254509889154532
0.77,0.9938852304797742,0.8610431947840261,0.9227074235807861
0.78,0.99428843407901,0.8512632436837816,0.9172338090010977
0.79,0.9951807228915662,0.841483292583537,0.9119010819165378
0.8,0.9965903555772041,0.8337408312958435,0.9079210117594853
0.81,0.9975333004440059,0.823960880195599,0.9024771256415979
0.8200000000000001,0.9979929754139488,0.8105134474327629,0.8945356420058467
0.8300000000000001,0.9984779299847792,0.8019559902200489,0.8894915254237288
0.8400000000000001,1.0,0.7901385493072535,0.8827680400637378
0.85,1.0,0.7762836185819071,0.8740536820371645
0.86,1.0,0.7644661776691116,0.8665127020785219
0.87,1.0,0.752241238793806,0.8586046511627907
0.88,1.0,0.7294213528932355,0.8435438265786993
0.89,1.0,0.7094539527302364,0.8300357568533969
0.9,1.0,0.6858190709046454,0.813633067440174
0.91,1.0,0.6577017114914425,0.7935103244837758
0.92,1.0,0.6287693561532193,0.7720790592944708
0.93,1.0,0.5925020374898126,0.744114636642784
0.9400000000000001,1.0,0.5464547677261614,0.7067193675889328
0.9500000000000001,1.0,0.480440097799511,0.6490503715937241
0.9600000000000001,1.0,0.41075794621026895,0.5823223570190641
0.97,1.0,0.32314588427057866,0.48845087773329227
0.98,1.0,0.2265688671556642,0.36943521594684386
