river_id,target_date,horizon_day,pred_flow,true_flow,capacity_q95,true_class,pred_flow_adjusted,pred_class
1434000,2022-12-29,1,6757.76220703125,6010.0,14914.999999999964,0,7433.538427734376,0
1434000,2022-12-30,2,6552.96240234375,5370.0,14914.999999999964,0,7208.258642578126,0
1434000,2022-12-31,3,6565.12841796875,5320.0,14914.999999999964,0,7221.641259765625,0
1434000,2023-01-01,4,7901.3779296875,6490.0,14914.999999999964,0,8691.515722656251,0
1434000,2023-01-02,5,9757.6279296875,8520.0,14914.999999999964,0,10733.390722656251,0
1434000,2023-01-03,6,10051.6220703125,8610.0,14914.999999999964,0,11056.784277343751,0
1434000,2023-01-04,7,12598.6435546875,11300.0,14914.999999999964,0,13858.507910156251,0
1434000,2023-01-05,8,13660.431640625,11000.0,14914.999999999964,0,15026.474804687501,0
1434000,2023-01-06,9,11219.783203125,9370.0,14914.999999999964,0,12341.7615234375,0
1434000,2023-01-07,10,10073.19921875,7590.0,14914.999999999964,0,11080.519140625001,0
1434000,2023-01-03,1,9866.8330078125,8610.0,14914.999999999964,0,10853.516308593751,0
1434000,2023-01-04,2,12413.9052734375,11300.0,14914.999999999964,0,13655.29580078125,0
1434000,2023-01-05,3,13533.8271484375,11000.0,14914.999999999964,0,14887.20986328125,0
1434000,2023-01-06,4,11129.2041015625,9370.0,14914.999999999964,0,12242.124511718752,0
1434000,2023-01-07,5,10002.0517578125,7590.0,14914.999999999964,0,11002.256933593751,0
1434000,2023-01-08,6,8110.77197265625,6640.0,14914.999999999964,0,8921.849169921876,0
1434000,2023-01-09,7,6748.6689453125,6380.0,14914.999999999964,0,7423.53583984375,0
1434000,2023-01-10,8,6287.19677734375,5940.0,14914.999999999964,0,6915.916455078125,0
1434000,2023-01-11,9,5772.80224609375,5550.0,14914.999999999964,0,6350.082470703125,0
1434000,2023-01-12,10,5473.48583984375,5090.0,14914.999999999964,0,6020.834423828125,0
1434000,2023-01-08,1,7921.1474609375,6640.0,14914.999999999964,0,8713.26220703125,0
1434000,2023-01-09,2,6582.4033203125,6380.0,14914.999999999964,0,7240.643652343751,0
1434000,2023-01-10,3,6135.5830078125,5940.0,14914.999999999964,0,6749.14130859375,0
1434000,2023-01-11,4,5649.138671875,5550.0,14914.999999999964,0,6214.052539062501,0
1434000,2023-01-12,5,5361.76220703125,5090.0,14914.999999999964,0,5897.938427734375,0
1434000,2023-01-13,6,5542.1025390625,6160.0,14914.999999999964,0,6096.312792968751,0
1434000,2023-01-14,7,8695.380859375,8120.0,14914.999999999964,0,9564.9189453125,0
1434000,2023-01-15,8,7306.22802734375,6570.0,14914.999999999964,0,8036.850830078126,0
1434000,2023-01-16,9,5865.55810546875,5810.0,14914.999999999964,0,6452.113916015625,0
1434000,2023-01-17,10,5080.1904296875,5490.0,14914.999999999964,0,5588.20947265625,0
1434000,2023-01-13,1,5493.6162109375,6160.0,14914.999999999964,0,6042.977832031251,0
1434000,2023-01-14,2,8644.7470703125,8120.0,14914.999999999964,0,9509.221777343751,0
1434000,2023-01-15,3,7272.5166015625,6570.0,14914.999999999964,0,7999.768261718751,0
1434000,2023-01-16,4,5840.80419921875,5810.0,14914.999999999964,0,6424.884619140626,0
1434000,2023-01-17,5,5059.12890625,5490.0,14914.999999999964,0,5565.041796875001,0
1434000,2023-01-18,6,4469.44580078125,5340.0,14914.999999999964,0,4916.390380859375,0
1434000,2023-01-19,7,4411.38671875,5370.0,14914.999999999964,0,4852.525390625,0
1434000,2023-01-20,8,7608.14892578125,9620.0,14914.999999999964,0,8368.963818359376,0
1434000,2023-01-21,9,9116.158203125,9060.0,14914.999999999964,0,10027.774023437501,0
1434000,2023-01-22,10,7091.20458984375,7700.0,14914.999999999964,0,7800.325048828126,0
1434000,2023-01-18,1,4461.97412109375,5340.0,14914.999999999964,0,4908.171533203125,0
1434000,2023-01-19,2,4407.80712890625,5370.0,14914.999999999964,0,4848.587841796875,0
1434000,2023-01-20,3,7607.89111328125,9620.0,14914.999999999964,0,8368.680224609376,0
1434000,2023-01-21,4,9116.7216796875,9060.0,14914.999999999964,0,10028.39384765625,0
1434000,2023-01-22,5,7091.02783203125,7700.0,14914.999999999964,0,7800.130615234376,0
1434000,2023-01-23,6,6566.533203125,8150.0,14914.999999999964,0,7223.186523437501,0
1434000,2023-01-24,7,8934.4853515625,8450.0,14914.999999999964,0,9827.93388671875,0
1434000,2023-01-25,8,6965.3173828125,7400.0,14914.999999999964,0,7661.849121093751,0
1434000,2023-01-26,9,7387.42822265625,8060.0,14914.999999999964,0,8126.171044921875,0
1434000,2023-01-27,10,10944.3916015625,8370.0,14914.999999999964,0,12038.830761718751,0
1434000,2023-01-23,1,6670.71142578125,8150.0,14914.999999999964,0,7337.782568359376,0
1434000,2023-01-24,2,9026.6337890625,8450.0,14914.999999999964,0,9929.29716796875,0
1434000,2023-01-25,3,7021.95751953125,7400.0,14914.999999999964,0,7724.153271484375,0
1434000,2023-01-26,4,7438.00927734375,8060.0,14914.999999999964,0,8181.810205078125,0
1434000,2023-01-27,5,10977.8203125,8370.0,14914.999999999964,0,12075.60234375,0
1434000,2023-01-28,6,8781.7373046875,7080.0,14914.999999999964,0,9659.91103515625,0
1434000,2023-01-29,7,7533.763671875,6680.0,14914.999999999964,0,8287.1400390625,0
1434000,2023-01-30,8,7818.70703125,6350.0,14914.999999999964,0,8600.577734375001,0
1434000,2023-01-31,9,7432.85888671875,6520.0,14914.999999999964,0,8176.144775390626,0
1434000,2023-02-01,10,6870.685546875,6440.0,14914.999999999964,0,7557.7541015625,0
1434000,2023-01-28,1,8763.810546875,7080.0,14914.999999999964,0,9640.191601562501,0
1434000,2023-01-29,2,7504.7314453125,6680.0,14914.999999999964,0,8255.20458984375,0
1434000,2023-01-30,3,7783.46923828125,6350.0,14914.999999999964,0,8561.816162109375,0
1434000,2023-01-31,4,7400.77001953125,6520.0,14914.999999999964,0,8140.847021484376,0
1434000,2023-02-01,5,6844.107421875,6440.0,14914.999999999964,0,7528.518164062501,0
1434000,2023-02-02,6,5915.5,5890.0,14914.999999999964,0,6507.05,0
1434000,2023-02-03,7,5107.00732421875,5510.0,14914.999999999964,0,5617.708056640626,0
1434000,2023-02-04,8,4184.6015625,4150.0,14914.999999999964,0,4603.06171875,0
1434000,2023-02-05,9,3369.5986328125,4000.0,14914.999999999964,0,3706.5584960937504,0
1434000,2023-02-06,10,3358.53369140625,5200.0,14914.999999999964,0,3694.387060546875,0
1434000,2023-02-02,1,5792.2255859375,5890.0,14914.999999999964,0,6371.44814453125,0
1434000,2023-02-03,2,5003.21435546875,5510.0,14914.999999999964,0,5503.535791015625,0
1434000,2023-02-04,3,4101.0087890625,4150.0,14914.999999999964,0,4511.109667968751,0
1434000,2023-02-05,4,3324.404052734375,4000.0,14914.999999999964,0,3656.8444580078126,0
1434000,2023-02-06,5,3320.779296875,5200.0,14914.999999999964,0,3652.8572265625003,0
1434000,2023-02-07,6,4070.411376953125,4970.0,14914.999999999964,0,4477.4525146484375,0
1434000,2023-02-08,7,4005.4619140625,4930.0,14914.999999999964,0,4406.008105468751,0
1434000,2023-02-09,8,4553.9814453125,4810.0,14914.999999999964,0,5009.37958984375,0
1434000,2023-02-10,9,5071.75048828125,4690.0,14914.999999999964,0,5578.925537109375,0
1434000,2023-02-11,10,5418.84033203125,4410.0,14914.999999999964,0,5960.724365234376,0
1434000,2023-02-07,1,4135.8544921875,4970.0,14914.999999999964,0,4549.43994140625,0
1434000,2023-02-08,2,4075.3916015625,4930.0,14914.999999999964,0,4482.930761718751,0
1434000,2023-02-09,3,4642.671875,4810.0,14914.999999999964,0,5106.939062500001,0
1434000,2023-02-10,4,5155.4697265625,4690.0,14914.999999999964,0,5671.016699218751,0
1434000,2023-02-11,5,5497.9130859375,4410.0,14914.999999999964,0,6047.704394531251,0
1434000,2023-02-12,6,4714.08642578125,4110.0,14914.999999999964,0,5185.495068359375,0
1434000,2023-02-13,7,4107.349609375,4040.0,14914.999999999964,0,4518.084570312501,0
1434000,2023-02-14,8,3626.692138671875,4100.0,14914.999999999964,0,3989.361352539063,0
1434000,2023-02-15,9,3557.880126953125,3800.0,14914.999999999964,0,3913.668139648438,0
1434000,2023-02-16,10,3740.216796875,4100.0,14914.999999999964,0,4114.2384765625,0
1434000,2023-02-12,1,4718.7236328125,4110.0,14914.999999999964,0,5190.595996093751,0
1434000,2023-02-13,2,4099.822265625,4040.0,14914.999999999964,0,4509.804492187501,0
1434000,2023-02-14,3,3617.25048828125,4100.0,14914.999999999964,0,3978.975537109375,0
1434000,2023-02-15,4,3548.552734375,3800.0,14914.999999999964,0,3903.4080078125003,0
1434000,2023-02-16,5,3726.839599609375,4100.0,14914.999999999964,0,4099.5235595703125,0
1434000,2023-02-17,6,4975.09521484375,4190.0,14914.999999999964,0,5472.604736328125,0
1434000,2023-02-18,7,6771.1787109375,3920.0,14914.999999999964,0,7448.29658203125,0
1434000,2023-02-19,8,4660.5234375,3810.0,14914.999999999964,0,5126.575781250001,0
1434000,2023-02-20,9,4119.35595703125,3890.0,14914.999999999964,0,4531.291552734376,0
1434000,2023-02-21,10,4274.25634765625,3920.0,14914.999999999964,0,4701.681982421876,0
1434000,2023-02-17,1,5007.9599609375,4190.0,14914.999999999964,0,5508.755957031251,0
1434000,2023-02-18,2,6814.7744140625,3920.0,14914.999999999964,0,7496.25185546875,0
1434000,2023-02-19,3,4689.5185546875,3810.0,14914.999999999964,0,5158.47041015625,0
1434000,2023-02-20,4,4145.87109375,3890.0,14914.999999999964,0,4560.458203125,0
1434000,2023-02-21,5,4298.05029296875,3920.0,14914.999999999964,0,4727.855322265626,0
1434000,2023-02-22,6,5041.07861328125,4010.0,14914.999999999964,0,5545.186474609375,0
1434000,2023-02-23,7,3988.625,4200.0,14914.999999999964,0,4387.4875,0
1434000,2023-02-24,8,4711.75537109375,4870.0,14914.999999999964,0,5182.930908203125,0
1434000,2023-02-25,9,4019.260009765625,5160.0,14914.999999999964,0,4421.186010742188,0
1434000,2023-02-26,10,3527.706787109375,4500.0,14914.999999999964,0,3880.477465820313,0
1434000,2023-02-22,1,4834.54345703125,4010.0,14914.999999999964,0,5317.997802734375,0
1434000,2023-02-23,2,3852.2744140625,4200.0,14914.999999999964,0,4237.50185546875,0
1434000,2023-02-24,3,4571.30517578125,4870.0,14914.999999999964,0,5028.435693359375,0
1434000,2023-02-25,4,3931.587646484375,5160.0,14914.999999999964,0,4324.746411132813,0
1434000,2023-02-26,5,3469.762939453125,4500.0,14914.999999999964,0,3816.7392333984376,0
1434000,2023-02-27,6,3165.784912109375,4490.0,14914.999999999964,0,3482.363403320313,0
1434000,2023-02-28,7,3056.951904296875,4340.0,14914.999999999964,0,3362.647094726563,0
1434000,2023-03-01,8,3356.591552734375,4180.0,14914.999999999964,0,3692.2507080078126,0
1434000,2023-03-02,9,2915.42822265625,4130.0,14914.999999999964,0,3206.971044921875,0
1434000,2023-03-03,10,3170.037841796875,4940.0,14914.999999999964,0,3487.041625976563,0
1434000,2023-02-27,1,3208.842529296875,4490.0,14914.999999999964,0,3529.7267822265626,0
1434000,2023-02-28,2,3098.09423828125,4340.0,14914.999999999964,0,3407.903662109375,0
1434000,2023-03-01,3,3410.67626953125,4180.0,14914.999999999964,0,3751.7438964843755,0
1434000,2023-03-02,4,2948.4189453125,4130.0,14914.999999999964,0,3243.26083984375,0
1434000,2023-03-03,5,3209.446533203125,4940.0,14914.999999999964,0,3530.3911865234377,0
1434000,2023-03-04,6,3426.807373046875,5390.0,14914.999999999964,0,3769.4881103515627,0
1434000,2023-03-05,7,9231.13671875,5630.0,14914.999999999964,0,10154.250390625,0
1434000,2023-03-06,8,6194.63037109375,5890.0,14914.999999999964,0,6814.093408203125,0
1434000,2023-03-07,9,5853.150390625,6220.0,14914.999999999964,0,6438.465429687501,0
1434000,2023-03-08,10,5602.54736328125,5990.0,14914.999999999964,0,6162.802099609376,0
1434000,2023-03-04,1,3532.285400390625,5390.0,14914.999999999964,0,3885.513940429688,0
1434000,2023-03-05,2,9451.451171875,5630.0,14914.999999999964,0,10396.596289062501,0
1434000,2023-03-06,3,6324.9296875,5890.0,14914.999999999964,0,6957.422656250001,0
1434000,2023-03-07,4,5969.0048828125,6220.0,14914.999999999964,0,6565.905371093751,0
1434000,2023-03-08,5,5696.033203125,5990.0,14914.999999999964,0,6265.636523437501,0
1434000,2023-03-09,6,5465.3115234375,5370.0,14914.999999999964,0,6011.84267578125,0
1434000,2023-03-10,7,4952.8662109375,5240.0,14914.999999999964,0,5448.15283203125,0
1434000,2023-03-11,8,6258.7158203125,5230.0,14914.999999999964,0,6884.587402343751,0
1434000,2023-03-12,9,7806.33056640625,5230.0,14914.999999999964,0,8586.963623046875,0
1434000,2023-03-13,10,5962.78857421875,5320.0,14914.999999999964,0,6559.067431640626,0
1434000,2023-03-09,1,5419.34814453125,5370.0,14914.999999999964,0,5961.282958984376,0
1434000,2023-03-10,2,4916.4677734375,5240.0,14914.999999999964,0,5408.114550781251,0
1434000,2023-03-11,3,6226.369140625,5230.0,14914.999999999964,0,6849.0060546875,0
1434000,2023-03-12,4,7783.20654296875,5230.0,14914.999999999964,0,8561.527197265626,0
1434000,2023-03-13,5,5945.97998046875,5320.0,14914.999999999964,0,6540.577978515626,0
1434000,2023-03-14,6,6652.73486328125,5970.0,14914.999999999964,0,7318.008349609376,0
1434000,2023-03-15,7,7277.74267578125,5850.0,14914.999999999964,0,8005.516943359376,0
1434000,2023-03-16,8,5486.7783203125,5310.0,14914.999999999964,0,6035.456152343751,0
1434000,2023-03-17,9,4953.65771484375,5530.0,14914.999999999964,0,5449.023486328126,0
1434000,2023-03-18,10,6056.822265625,7400.0,14914.999999999964,0,6662.504492187501,0
1434000,2023-03-14,1,6512.09228515625,5970.0,14914.999999999964,0,7163.301513671876,0
1434000,2023-03-15,2,7147.3037109375,5850.0,14914.999999999964,0,7862.03408203125,0
1434000,2023-03-16,3,5393.2265625,5310.0,14914.999999999964,0,5932.54921875,0
1434000,2023-03-17,4,4882.6552734375,5530.0,14914.999999999964,0,5370.92080078125,0
1434000,2023-03-18,5,5997.07958984375,7400.0,14914.999999999964,0,6596.787548828125,0
1434000,2023-03-19,6,6726.11279296875,8050.0,14914.999999999964,0,7398.724072265625,0
1434000,2023-03-20,7,6588.70458984375,7190.0,14914.999999999964,0,7247.575048828126,0
1434000,2023-03-21,8,6412.4453125,6180.0,14914.999999999964,0,7053.68984375,0
1434000,2023-03-22,9,6056.45703125,6120.0,14914.999999999964,0,6662.102734375,0
1434000,2023-03-23,10,6449.208984375,7090.0,14914.999999999964,0,7094.129882812501,0
1434000,2023-03-19,1,6738.56298828125,8050.0,14914.999999999964,0,7412.419287109376,0
1434000,2023-03-20,2,6605.9345703125,7190.0,14914.999999999964,0,7266.52802734375,0
1434000,2023-03-21,3,6429.466796875,6180.0,14914.999999999964,0,7072.4134765625,0
1434000,2023-03-22,4,6071.14501953125,6120.0,14914.999999999964,0,6678.259521484376,0
1434000,2023-03-23,5,6462.3291015625,7090.0,14914.999999999964,0,7108.562011718751,0
1434000,2023-03-24,6,9850.3369140625,10700.0,14914.999999999964,0,10835.37060546875,0
1434000,2023-03-25,7,12166.0732421875,11600.0,14914.999999999964,0,13382.68056640625,0
1434000,2023-03-26,8,16971.587890625,11100.0,14914.999999999964,0,18668.7466796875,1
1434000,2023-03-27,9,12841.0419921875,11400.0,14914.999999999964,0,14125.146191406251,0
1434000,2023-03-28,10,11816.3876953125,12000.0,14914.999999999964,0,12998.026464843751,0
1434000,2023-03-24,1,9909.6591796875,10700.0,14914.999999999964,0,10900.625097656251,0
1434000,2023-03-25,2,12210.201171875,11600.0,14914.999999999964,0,13431.221289062501,0
1434000,2023-03-26,3,17008.2890625,11100.0,14914.999999999964,0,18709.11796875,1
1434000,2023-03-27,4,12860.123046875,11400.0,14914.999999999964,0,14146.135351562501,0
1434000,2023-03-28,5,11828.830078125,12000.0,14914.999999999964,0,13011.713085937501,0
1434000,2023-03-29,6,11185.74609375,11500.0,14914.999999999964,0,12304.320703125,0
1434000,2023-03-30,7,10199.04296875,10500.0,14914.999999999964,0,11218.947265625,0
1434000,2023-03-31,8,9061.2041015625,9570.0,14914.999999999964,0,9967.32451171875,0
1434000,2023-04-01,9,9267.9423828125,8460.0,14914.999999999964,0,10194.73662109375,0
1434000,2023-04-02,10,10106.8310546875,11100.0,14914.999999999964,0,11117.51416015625,0
1434000,2023-03-29,1,11047.396484375,11500.0,14914.999999999964,0,12152.1361328125,0
1434000,2023-03-30,2,10099.052734375,10500.0,14914.999999999964,0,11108.9580078125,0
1434000,2023-03-31,3,8983.32421875,9570.0,14914.999999999964,0,9881.656640625,0
1434000,2023-04-01,4,9200.9033203125,8460.0,14914.999999999964,0,10120.99365234375,0
1434000,2023-04-02,5,10062.3046875,11100.0,14914.999999999964,0,11068.53515625,0
1434000,2023-04-03,6,10698.513671875,10600.0,14914.999999999964,0,11768.3650390625,0
1434000,2023-04-04,7,9841.01171875,9230.0,14914.999999999964,0,10825.112890625001,0
1434000,2023-04-05,8,9241.9248046875,8060.0,14914.999999999964,0,10166.117285156251,0
1434000,2023-04-06,9,9269.60546875,7820.0,14914.999999999964,0,10196.566015625001,0
1434000,2023-04-07,10,9428.58984375,7810.0,14914.999999999964,0,10371.448828125001,0
1434000,2023-04-03,1,10723.0048828125,10600.0,14914.999999999964,0,11795.305371093751,0
1434000,2023-04-04,2,9861.5751953125,9230.0,14914.999999999964,0,10847.73271484375,0
1434000,2023-04-05,3,9259.3017578125,8060.0,14914.999999999964,0,10185.23193359375,0
1434000,2023-04-06,4,9285.5625,7820.0,14914.999999999964,0,10214.118750000001,0
1434000,2023-04-07,5,9439.0625,7810.0,14914.999999999964,0,10382.96875,0
1434000,2023-04-08,6,8477.2470703125,7330.0,14914.999999999964,0,9324.971777343751,0
1434000,2023-04-09,7,7324.47900390625,6380.0,14914.999999999964,0,8056.926904296875,0
1434000,2023-04-10,8,6559.28173828125,5630.0,14914.999999999964,0,7215.209912109375,0
1434000,2023-04-11,9,5530.24609375,5180.0,14914.999999999964,0,6083.270703125,0
1434000,2023-04-12,10,4856.2626953125,4870.0,14914.999999999964,0,5341.888964843751,0
1434000,2023-04-08,1,8365.3447265625,7330.0,14914.999999999964,0,9201.87919921875,0
1434000,2023-04-09,2,7224.97119140625,6380.0,14914.999999999964,0,7947.468310546876,0
1434000,2023-04-10,3,6470.23974609375,5630.0,14914.999999999964,0,7117.263720703126,0
1434000,2023-04-11,4,5454.29931640625,5180.0,14914.999999999964,0,5999.729248046876,0
1434000,2023-04-12,5,4801.49267578125,4870.0,14914.999999999964,0,5281.641943359376,0
1434000,2023-04-13,6,4468.50927734375,4750.0,14914.999999999964,0,4915.360205078126,0
1434000,2023-04-14,7,4080.744384765625,4630.0,14914.999999999964,0,4488.818823242188,0
1434000,2023-04-15,8,3782.44384765625,3790.0,14914.999999999964,0,4160.688232421875,0
1434000,2023-04-16,9,4068.56982421875,3390.0,14914.999999999964,0,4475.426806640626,0
1434000,2023-04-17,10,3886.7060546875,3150.0,14914.999999999964,0,4275.37666015625,0
1434000,2023-04-13,1,4424.9267578125,4750.0,14914.999999999964,0,4867.41943359375,0
1434000,2023-04-14,2,4044.33837890625,4630.0,14914.999999999964,0,4448.772216796875,0
1434000,2023-04-15,3,3751.3623046875,3790.0,14914.999999999964,0,4126.49853515625,0
1434000,2023-04-16,4,4036.2890625,3390.0,14914.999999999964,0,4439.91796875,0
1434000,2023-04-17,5,3862.15771484375,3150.0,14914.999999999964,0,4248.373486328125,0
1434000,2023-04-18,6,3844.846435546875,3150.0,14914.999999999964,0,4229.331079101563,0
1434000,2023-04-19,7,3422.53173828125,3060.0,14914.999999999964,0,3764.7849121093755,0
1434000,2023-04-20,8,3055.881591796875,2780.0,14914.999999999964,0,3361.469750976563,0
1434000,2023-04-21,9,2669.787353515625,2690.0,14914.999999999964,0,2936.7660888671876,0
1434000,2023-04-22,10,2509.52685546875,2640.0,14914.999999999964,0,2760.4795410156253,0
1434000,2023-04-18,1,3825.11083984375,3150.0,14914.999999999964,0,4207.621923828126,0
1434000,2023-04-19,2,3398.077880859375,3060.0,14914.999999999964,0,3737.885668945313,0
1434000,2023-04-20,3,3036.517333984375,2780.0,14914.999999999964,0,3340.169067382813,0
1434000,2023-04-21,4,2655.896728515625,2690.0,14914.999999999964,0,2921.4864013671877,0
1434000,2023-04-22,5,2496.04931640625,2640.0,14914.999999999964,0,2745.654248046875,0
1434000,2023-04-23,6,2673.4560546875,5480.0,14914.999999999964,0,2940.8016601562504,0
1434000,2023-04-24,7,7610.40478515625,7470.0,14914.999999999964,0,8371.445263671876,0
1434000,2023-04-25,8,5767.08203125,6050.0,14914.999999999964,0,6343.790234375,0
1434000,2023-04-26,9,4464.59912109375,5070.0,14914.999999999964,0,4911.059033203125,0
1434000,2023-04-27,10,3817.312744140625,4860.0,14914.999999999964,0,4199.044018554688,0
1434000,2023-04-23,1,2655.022216796875,5480.0,14914.999999999964,0,2920.524438476563,0
1434000,2023-04-24,2,7580.96337890625,7470.0,14914.999999999964,0,8339.059716796875,0
1434000,2023-04-25,3,5748.759765625,6050.0,14914.999999999964,0,6323.635742187501,0
1434000,2023-04-26,4,4452.9521484375,5070.0,14914.999999999964,0,4898.247363281251,0
1434000,2023-04-27,5,3808.400634765625,4860.0,14914.999999999964,0,4189.240698242188,0
1434000,2023-04-28,6,3897.114013671875,5220.0,14914.999999999964,0,4286.825415039063,0
1434000,2023-04-29,7,4354.279296875,5740.0,14914.999999999964,0,4789.7072265625,0
1434000,2023-04-30,8,10771.37890625,8370.0,14914.999999999964,0,11848.516796875001,0
1434000,2023-05-01,9,17854.0,35300.0,14914.999999999964,1,19639.4,1
1434000,2023-05-02,10,25959.796875,32500.0,14914.999999999964,1,28555.776562500003,1
1434000,2023-04-28,1,3978.548095703125,5220.0,14914.999999999964,0,4376.402905273438,0
1434000,2023-04-29,2,4440.40478515625,5740.0,14914.999999999964,0,4884.445263671875,0
1434000,2023-04-30,3,10896.3076171875,8370.0,14914.999999999964,0,11985.93837890625,0
1434000,2023-05-01,4,17952.00390625,35300.0,14914.999999999964,1,19747.204296875003,1
1434000,2023-05-02,5,26026.73046875,32500.0,14914.999999999964,1,28629.403515625003,1
1434000,2023-05-03,6,18027.642578125,24000.0,14914.999999999964,1,19830.4068359375,1
1434000,2023-05-04,7,15567.6103515625,19200.0,14914.999999999964,1,17124.37138671875,1
1434000,2023-05-05,8,13012.2431640625,16400.0,14914.999999999964,1,14313.467480468751,0
1434000,2023-05-06,9,10987.6142578125,13600.0,14914.999999999964,0,12086.375683593751,0
1434000,2023-05-07,10,8909.96875,11700.0,14914.999999999964,0,9800.965625,0
1434000,2023-05-03,1,18349.59375,24000.0,14914.999999999964,1,20184.553125000002,1
1434000,2023-05-04,2,15764.283203125,19200.0,14914.999999999964,1,17340.7115234375,1
1434000,2023-05-05,3,13183.955078125,16400.0,14914.999999999964,1,14502.350585937502,0
1434000,2023-05-06,4,11134.30859375,13600.0,14914.999999999964,0,12247.739453125001,0
1434000,2023-05-07,5,9028.25390625,11700.0,14914.999999999964,0,9931.079296875001,0
1434000,2023-05-08,6,7673.576171875,10100.0,14914.999999999964,0,8440.933789062501,0
1434000,2023-05-09,7,6487.35302734375,8510.0,14914.999999999964,0,7136.088330078125,0
1434000,2023-05-10,8,5302.31591796875,7430.0,14914.999999999964,0,5832.547509765625,0
1434000,2023-05-11,9,4463.923828125,7330.0,14914.999999999964,0,4910.316210937501,0
1434000,2023-05-12,10,3983.123291015625,6810.0,14914.999999999964,0,4381.435620117188,0
1434000,2023-05-08,1,7857.02294921875,10100.0,14914.999999999964,0,8642.725244140625,0
1434000,2023-05-09,2,6613.17919921875,8510.0,14914.999999999964,0,7274.497119140626,0
1434000,2023-05-10,3,5390.96337890625,7430.0,14914.999999999964,0,5930.059716796875,0
1434000,2023-05-11,4,4527.0830078125,7330.0,14914.999999999964,0,4979.791308593751,0
1434000,2023-05-12,5,4028.39794921875,6810.0,14914.999999999964,0,4431.237744140625,0
1434000,2023-05-13,6,3563.632568359375,5620.0,14914.999999999964,0,3919.9958251953126,0
1434000,2023-05-14,7,3149.13037109375,4130.0,14914.999999999964,0,3464.043408203125,0
1434000,2023-05-15,8,2835.314453125,4000.0,14914.999999999964,0,3118.8458984375,0
1434000,2023-05-16,9,2729.23486328125,3690.0,14914.999999999964,0,3002.1583496093754,0
1434000,2023-05-17,10,2638.370849609375,3370.0,14914.999999999964,0,2902.207934570313,0
1434000,2023-05-13,1,3637.908935546875,5620.0,14914.999999999964,0,4001.699829101563,0
1434000,2023-05-14,2,3230.667236328125,4130.0,14914.999999999964,0,3553.7339599609377,0
1434000,2023-05-15,3,2893.1142578125,4000.0,14914.999999999964,0,3182.4256835937504,0
1434000,2023-05-16,4,2782.197265625,3690.0,14914.999999999964,0,3060.4169921875005,0
1434000,2023-05-17,5,2680.17333984375,3370.0,14914.999999999964,0,2948.1906738281255,0
1434000,2023-05-18,6,2561.510498046875,2920.0,14914.999999999964,0,2817.661547851563,0
1434000,2023-05-19,7,2464.13427734375,2720.0,14914.999999999964,0,2710.547705078125,0
1434000,2023-05-20,8,2346.139892578125,2690.0,14914.999999999964,0,2580.7538818359376,0
1434000,2023-05-21,9,2359.6953125,2350.0,14914.999999999964,0,2595.6648437500003,0
1434000,2023-05-22,10,2372.2783203125,2310.0,14914.999999999964,0,2609.5061523437503,0
1434000,2023-05-18,1,2597.448974609375,2920.0,14914.999999999964,0,2857.193872070313,0
1434000,2023-05-19,2,2496.0966796875,2720.0,14914.999999999964,0,2745.7063476562503,0
1434000,2023-05-20,3,2376.198974609375,2690.0,14914.999999999964,0,2613.818872070313,0
1434000,2023-05-21,4,2383.841064453125,2350.0,14914.999999999964,0,2622.2251708984377,0
1434000,2023-05-22,5,2402.971435546875,2310.0,14914.999999999964,0,2643.268579101563,0
1434000,2023-05-23,6,2401.954345703125,2330.0,14914.999999999964,0,2642.1497802734375,0
1434000,2023-05-24,7,2343.974365234375,2250.0,14914.999999999964,0,2578.3718017578126,0
1434000,2023-05-25,8,2330.19775390625,2140.0,14914.999999999964,0,2563.217529296875,0
1434000,2023-05-26,9,2217.369384765625,2010.0,14914.999999999964,0,2439.1063232421875,0
1434000,2023-05-27,10,2083.272705078125,1890.0,14914.999999999964,0,2291.5999755859375,0
1434000,2023-05-23,1,2410.463623046875,2330.0,14914.999999999964,0,2651.5099853515626,0
1434000,2023-05-24,2,2350.940185546875,2250.0,14914.999999999964,0,2586.034204101563,0
1434000,2023-05-25,3,2334.353515625,2140.0,14914.999999999964,0,2567.7888671875003,0
1434000,2023-05-26,4,2220.296142578125,2010.0,14914.999999999964,0,2442.3257568359377,0
1434000,2023-05-27,5,2085.501953125,1890.0,14914.999999999964,0,2294.0521484375004,0
1434000,2023-05-28,6,1960.1219482421875,1800.0,14914.999999999964,0,2156.1341430664065,0
1434000,2023-05-29,7,1879.214599609375,1820.0,14914.999999999964,0,2067.1360595703127,0
1434000,2023-05-30,8,1814.4932861328125,1760.0,14914.999999999964,0,1995.942614746094,0
1434000,2023-05-31,9,1733.922119140625,1520.0,14914.999999999964,0,1907.3143310546877,0
1434000,2023-06-01,10,1649.66357421875,1610.0,14914.999999999964,0,1814.629931640625,0
1434000,2023-05-28,1,1956.63037109375,1800.0,14914.999999999964,0,2152.293408203125,0
1434000,2023-05-29,2,1875.6669921875,1820.0,14914.999999999964,0,2063.2336914062503,0
1434000,2023-05-30,3,1811.1494140625,1760.0,14914.999999999964,0,1992.2643554687502,0
1434000,2023-05-31,4,1731.0467529296875,1520.0,14914.999999999964,0,1904.1514282226565,0
